Locale,File,Type,Title,Description,Canonical,AlternateZh,AlternateEn,JsonLdCount,VisibleGeoAnswer
"zh-CN","行业案例—新能源储能模块测试夹具.html","industry-case","储能模块测试夹具 | 敏捷智造","储能模块测试夹具案例，面向新能源行业，关注散热 / 绝缘 / 定位压紧，制造能力包括铝合金加工、工程塑料加工、表面处理、装配验证。","./%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E6%96%B0%E8%83%BD%E6%BA%90%E5%82%A8%E8%83%BD%E6%A8%A1%E5%9D%97%E6%B5%8B%E8%AF%95%E5%A4%B9%E5%85%B7.html","./%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E6%96%B0%E8%83%BD%E6%BA%90%E5%82%A8%E8%83%BD%E6%A8%A1%E5%9D%97%E6%B5%8B%E8%AF%95%E5%A4%B9%E5%85%B7.html","./EN/case-new-energy-storage-module-test-fixture.html","1",""
"zh-CN","行业案例—新能源电池包绝缘隔离件.html","industry-case","电池包绝缘隔离件 | 敏捷智造","电池包绝缘隔离件案例，面向新能源行业，关注绝缘隔离 / 定位支撑 / 小批验证，制造能力包括工程塑料加工、倒角控制、尺寸报告。","./%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E6%96%B0%E8%83%BD%E6%BA%90%E7%94%B5%E6%B1%A0%E5%8C%85%E7%BB%9D%E7%BC%98%E9%9A%94%E7%A6%BB%E4%BB%B6.html","./%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E6%96%B0%E8%83%BD%E6%BA%90%E7%94%B5%E6%B1%A0%E5%8C%85%E7%BB%9D%E7%BC%98%E9%9A%94%E7%A6%BB%E4%BB%B6.html","./EN/case-new-energy-battery-pack-insulation-spacer.html","1",""
"zh-CN","行业案例—新能源电驱控制器散热底板.html","industry-case","电驱控制器散热底板 | 敏捷智造","电驱控制器散热底板案例，面向新能源行业，关注散热底板 / 安装孔位 / 表面处理，制造能力包括铝合金CNC、平面度检测、阳极氧化。","./%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E6%96%B0%E8%83%BD%E6%BA%90%E7%94%B5%E9%A9%B1%E6%8E%A7%E5%88%B6%E5%99%A8%E6%95%A3%E7%83%AD%E5%BA%95%E6%9D%BF.html","./%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E6%96%B0%E8%83%BD%E6%BA%90%E7%94%B5%E9%A9%B1%E6%8E%A7%E5%88%B6%E5%99%A8%E6%95%A3%E7%83%AD%E5%BA%95%E6%9D%BF.html","./EN/case-new-energy-drive-controller-heat-sink-base.html","1",""
"zh-CN","行业案例—医疗器械实验仪器铝合金腔体加工.html","industry-case","实验仪器铝合金腔体加工 | 敏捷智造","实验仪器铝合金腔体加工案例，面向医疗器械行业，关注仪器腔体 / 密封面 / 装配接口，制造能力包括CNC腔体加工、喷砂阳极、密封面检测。","./%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E5%8C%BB%E7%96%97%E5%99%A8%E6%A2%B0%E5%AE%9E%E9%AA%8C%E4%BB%AA%E5%99%A8%E9%93%9D%E5%90%88%E9%87%91%E8%85%94%E4%BD%93%E5%8A%A0%E5%B7%A5.html","./%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E5%8C%BB%E7%96%97%E5%99%A8%E6%A2%B0%E5%AE%9E%E9%AA%8C%E4%BB%AA%E5%99%A8%E9%93%9D%E5%90%88%E9%87%91%E8%85%94%E4%BD%93%E5%8A%A0%E5%B7%A5.html","./EN/case-medical-device-lab-instrument-aluminum-housing.html","1",""
"zh-CN","行业案例—医疗器械研发样件与定位治具.html","industry-case","研发样件与定位治具试制 | 敏捷智造","研发样件与定位治具试制案例，面向医疗器械行业，关注设备部件 / 测试夹具 / 非植入结构件，制造能力包括CNC精密加工、工程塑料加工、不锈钢加工、尺寸报告。","./%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E5%8C%BB%E7%96%97%E5%99%A8%E6%A2%B0%E7%A0%94%E5%8F%91%E6%A0%B7%E4%BB%B6%E4%B8%8E%E5%AE%9A%E4%BD%8D%E6%B2%BB%E5%85%B7.html","./%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E5%8C%BB%E7%96%97%E5%99%A8%E6%A2%B0%E7%A0%94%E5%8F%91%E6%A0%B7%E4%BB%B6%E4%B8%8E%E5%AE%9A%E4%BD%8D%E6%B2%BB%E5%85%B7.html","./EN/case-medical-device-rd-prototype-positioning-fixture.html","1",""
"zh-CN","行业案例—医疗器械PEEK定位块与测试夹具.html","industry-case","PEEK定位块与测试夹具 | 敏捷智造","PEEK定位块与测试夹具案例，面向医疗器械行业，关注定位块 / 测试治具 / 工程塑料件，制造能力包括PEEK加工、倒角控制、装配测试、尺寸记录。","./%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E5%8C%BB%E7%96%97%E5%99%A8%E6%A2%B0PEEK%E5%AE%9A%E4%BD%8D%E5%9D%97%E4%B8%8E%E6%B5%8B%E8%AF%95%E5%A4%B9%E5%85%B7.html","./%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E5%8C%BB%E7%96%97%E5%99%A8%E6%A2%B0PEEK%E5%AE%9A%E4%BD%8D%E5%9D%97%E4%B8%8E%E6%B5%8B%E8%AF%95%E5%A4%B9%E5%85%B7.html","./EN/case-medical-device-peek-positioning-block-test-fixture.html","1",""
"zh-CN","行业中心—半导体子页面.html","marketing","半导体设备零件制造支持 | 敏捷智造","","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E5%8D%8A%E5%AF%BC%E4%BD%93%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E5%8D%8A%E5%AF%BC%E4%BD%93%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./EN/industry-semiconductor.html","",""
"zh-CN","行业中心—电子子页面.html","marketing","电子设备结构件制造支持 | 敏捷智造","","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E7%94%B5%E5%AD%90%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E7%94%B5%E5%AD%90%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./EN/industry-electronics.html","",""
"zh-CN","行业中心—航天子页面.html","marketing","航天精密制造方案 | 敏捷智造","","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E8%88%AA%E5%A4%A9%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E8%88%AA%E5%A4%A9%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./EN/industry-aerospace.html","",""
"zh-CN","行业中心—机器人技术子页面.html","marketing","机器人技术零件制造支持 | 敏捷智造","","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E6%9C%BA%E5%99%A8%E4%BA%BA%E6%8A%80%E6%9C%AF%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E6%9C%BA%E5%99%A8%E4%BA%BA%E6%8A%80%E6%9C%AF%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./EN/industry-robotics.html","",""
"zh-CN","行业中心—汽车制造子页面.html","marketing","汽车制造零件解决方案 | 敏捷智造","","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E6%B1%BD%E8%BD%A6%E5%88%B6%E9%80%A0%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E6%B1%BD%E8%BD%A6%E5%88%B6%E9%80%A0%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./EN/industry-automotive.html","",""
"zh-CN","行业中心—通信子页面.html","marketing","通信设备零件制造支持 | 敏捷智造","","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E9%80%9A%E4%BF%A1%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E9%80%9A%E4%BF%A1%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./EN/industry-telecommunications.html","",""
"zh-CN","行业中心—消费品子页面.html","marketing","消费品样件与结构件制造支持 | 敏捷智造","","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E6%B6%88%E8%B4%B9%E5%93%81%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E6%B6%88%E8%B4%B9%E5%93%81%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./EN/industry-consumer-products.html","",""
"zh-CN","行业中心—新能源子页面.html","marketing","新能源设备零件制造方案 | 敏捷智造","","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E6%96%B0%E8%83%BD%E6%BA%90%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E6%96%B0%E8%83%BD%E6%BA%90%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./EN/industry-new-energy.html","",""
"zh-CN","行业中心—行业部分.html","marketing","行业精密制造方案 | 敏捷智造","","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E8%A1%8C%E4%B8%9A%E9%83%A8%E5%88%86.html","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E8%A1%8C%E4%B8%9A%E9%83%A8%E5%88%86.html","./EN/industries.html","",""
"zh-CN","行业中心—医疗器械子页面.html","marketing","医疗器械精密制造方案 | 敏捷智造","","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E5%8C%BB%E7%96%97%E5%99%A8%E6%A2%B0%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./%E8%A1%8C%E4%B8%9A%E4%B8%AD%E5%BF%83%E2%80%94%E5%8C%BB%E7%96%97%E5%99%A8%E6%A2%B0%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./EN/industry-medical-devices.html","",""
"zh-CN","营销页面.html","marketing","敏捷智造 | 在线精密制造与智能报价平台","敏捷智造提供在线精密制造、智能报价、CNC加工、3D打印、钣金加工、材料选择与表面处理服务，帮助工程和采购团队更快完成图纸评估、报价与交付协同。","./%E8%90%A5%E9%94%80%E9%A1%B5%E9%9D%A2.html","./%E8%90%A5%E9%94%80%E9%A1%B5%E9%9D%A2.html","./EN/index.html","1",""
"zh-CN","资源中心—帮助FAQ子页面.html","marketing","帮助FAQ | 敏捷智造","","./%E8%B5%84%E6%BA%90%E4%B8%AD%E5%BF%83%E2%80%94%E5%B8%AE%E5%8A%A9FAQ%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./%E8%B5%84%E6%BA%90%E4%B8%AD%E5%BF%83%E2%80%94%E5%B8%AE%E5%8A%A9FAQ%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./EN/resource-faq.html","",""
"zh-CN","资源中心—材料手册子页面.html","marketing","材料选择手册 | 敏捷智造","","./%E8%B5%84%E6%BA%90%E4%B8%AD%E5%BF%83%E2%80%94%E6%9D%90%E6%96%99%E6%89%8B%E5%86%8C%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./%E8%B5%84%E6%BA%90%E4%B8%AD%E5%BF%83%E2%80%94%E6%9D%90%E6%96%99%E6%89%8B%E5%86%8C%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./EN/resource-material-handbook.html","",""
"zh-CN","资源中心—工艺指南子页面.html","marketing","工艺指南 | 敏捷智造","","./%E8%B5%84%E6%BA%90%E4%B8%AD%E5%BF%83%E2%80%94%E5%B7%A5%E8%89%BA%E6%8C%87%E5%8D%97%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./%E8%B5%84%E6%BA%90%E4%B8%AD%E5%BF%83%E2%80%94%E5%B7%A5%E8%89%BA%E6%8C%87%E5%8D%97%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./EN/resource-process-guide.html","",""
"zh-CN","资源中心—设计规范子页面.html","marketing","设计规范与图纸准备 | 敏捷智造","","./%E8%B5%84%E6%BA%90%E4%B8%AD%E5%BF%83%E2%80%94%E8%AE%BE%E8%AE%A1%E8%A7%84%E8%8C%83%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./%E8%B5%84%E6%BA%90%E4%B8%AD%E5%BF%83%E2%80%94%E8%AE%BE%E8%AE%A1%E8%A7%84%E8%8C%83%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./EN/resource-design-guidelines.html","",""
"zh-CN","资源中心—资源部分.html","marketing","资源中心 | 敏捷智造","","./%E8%B5%84%E6%BA%90%E4%B8%AD%E5%BF%83%E2%80%94%E8%B5%84%E6%BA%90%E9%83%A8%E5%88%86.html","./%E8%B5%84%E6%BA%90%E4%B8%AD%E5%BF%83%E2%80%94%E8%B5%84%E6%BA%90%E9%83%A8%E5%88%86.html","./EN/resources.html","",""
"en","about-company.html","marketing","Company Profile | ProMakeHub","","","","","",""
"en","about-quality.html","marketing","Quality Assurance | ProMakeHub","","","","","",""
"en","about.html","marketing","About Us | ProMakeHub","","","","","",""
"en","capabilities-finishes.html","marketing","Surface Finishing Center | ProMakeHub","Surface Finishing from ProMakeHub: Select post-processing by appearance, corrosion protection, wear behavior, conductivity, marking and cleanability.","./capabilities-finishes.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E8%A1%A8%E9%9D%A2%E5%A4%84%E7%90%86%E9%83%A8%E5%88%86.html","./capabilities-finishes.html","1",""
"en","capabilities-materials.html","marketing","Materials Center | ProMakeHub","Materials from ProMakeHub: Select materials by strength, weight, corrosion resistance, conductivity, insulation, finishing needs and manufacturing route.","./capabilities-materials.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E6%9D%90%E6%96%99%E9%83%A8%E5%88%86.html","./capabilities-materials.html","1",""
"en","capabilities-processes.html","marketing","Manufacturing Processes | ProMakeHub","Manufacturing Processes from ProMakeHub: A variety of advanced processes to meet full-process manufacturing needs from prototype to mass production","./capabilities-processes.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E5%B7%A5%E8%89%BA%E9%83%A8%E5%88%86.html","./capabilities-processes.html","1",""
"en","capabilities-services.html","marketing","Manufacturing Services | ProMakeHub","Manufacturing Services from ProMakeHub: Coordinate process review, manufacturing execution, inspection documents and delivery for prototype and low-volume…","./capabilities-services.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E6%9C%8D%E5%8A%A1%E9%83%A8%E5%88%86.html","./capabilities-services.html","1",""
"en","capabilities.html","marketing","Capabilities Center | Processes, Services, Materials and Finishes | ProMakeHub","Explore ProMakeHub capabilities across manufacturing processes, services, materials and surface finishing to choose the right page for geometry, performance, quality and delivery requirements.","./capabilities.html","../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E9%83%A8%E5%88%86.html","./capabilities.html","1",""
"en","capability-cnc-machining.html","marketing","CNC Machining | ProMakeHub","CNC Machining from ProMakeHub: Multi-axis milling, turning and complex machining","./capability-cnc-machining.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E5%B7%A5%E8%89%BA%E9%83%A8%E5%88%86%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./capability-cnc-machining.html","1",""
"en","capability-complex-parts.html","marketing","Complex Part Machining | ProMakeHub","Complex Part Machining from ProMakeHub: Integrated machining for irregular and complex geometry","./capability-complex-parts.html","../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E5%BC%82%E5%BD%A2%E9%9B%B6%E4%BB%B6%E5%8A%A0%E5%B7%A5%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./capability-complex-parts.html","1",""
"en","capability-injection-molding.html","marketing","Injection Molding | ProMakeHub","Injection Molding from ProMakeHub: Repeatable molding for complex plastic parts","./capability-injection-molding.html","../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E6%B3%A8%E5%A1%91%E6%88%90%E5%9E%8B%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./capability-injection-molding.html","1",""
"en","capability-laser-cutting.html","marketing","Laser Cutting | ProMakeHub","Laser Cutting from ProMakeHub: Fast and accurate sheet profile cutting","./capability-laser-cutting.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E6%BF%80%E5%85%89%E5%88%87%E5%89%B2%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./capability-laser-cutting.html","1",""
"en","capability-materials.html","marketing","Aluminum Alloys | ProMakeHub","Aluminum Alloys from ProMakeHub: A common metal option balancing weight, strength, machinability and finishing compatibility.","./capability-materials.html","../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E6%9D%90%E6%96%99%E9%83%A8%E5%88%86%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./capability-materials.html","1",""
"en","capability-medical-parts.html","marketing","Medical Part Machining | ProMakeHub","Medical Part Machining from ProMakeHub: High-cleanliness precision manufacturing for medical parts","./capability-medical-parts.html","../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E5%8C%BB%E7%96%97%E9%9B%B6%E4%BB%B6%E5%8A%A0%E5%B7%A5%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./capability-medical-parts.html","1",""
"en","capability-metal-3d-printing.html","marketing","Metal 3D Printing | ProMakeHub","Metal 3D Printing from ProMakeHub: Additive manufacturing for complex metal structures","./capability-metal-3d-printing.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E9%87%91%E5%B1%9E3D%E6%89%93%E5%8D%B0%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./capability-metal-3d-printing.html","1",""
"en","capability-micro-3d-printing.html","marketing","Micro 3D Printing | ProMakeHub","Micro 3D Printing from ProMakeHub: High-resolution additive manufacturing for micro features","./capability-micro-3d-printing.html","../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E5%BE%AE%E7%BA%B33D%E6%89%93%E5%8D%B0%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./capability-micro-3d-printing.html","1",""
"en","capability-sheet-metal.html","marketing","Sheet Metal Fabrication | ProMakeHub","Sheet Metal Fabrication from ProMakeHub: Precision cutting, bending and structural fabrication","./capability-sheet-metal.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E8%96%84%E6%9D%BF%E5%8A%A0%E5%B7%A5%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./capability-sheet-metal.html","1",""
"en","capability-surface-finishing.html","marketing","Anodizing | ProMakeHub","Anodizing from ProMakeHub: For aluminum cosmetic parts, structural parts and functional parts needing improved corrosion resistance.","./capability-surface-finishing.html","../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E8%A1%A8%E9%9D%A2%E5%A4%84%E7%90%86%E9%83%A8%E5%88%86%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./capability-surface-finishing.html","1",""
"en","capability-urethane-casting.html","marketing","Urethane Casting | ProMakeHub","Urethane Casting from ProMakeHub: Low-volume elastomer and bridge production","./capability-urethane-casting.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E8%81%9A%E6%B0%A8%E9%85%AF%E9%93%B8%E9%80%A0%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./capability-urethane-casting.html","1",""
"en","capability-waterjet-cutting.html","marketing","Waterjet Cutting | ProMakeHub","Waterjet Cutting from ProMakeHub: Cold cutting with low thermal impact","./capability-waterjet-cutting.html","../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E6%B0%B4%E5%88%80%E5%88%87%E5%89%B2%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./capability-waterjet-cutting.html","1",""
"en","case-aerospace-lightweight-bracket-complex-cavity.html","industry-case","Lightweight Aerospace Bracket and Complex Cavity Machining | ProMakeHub","Lightweight Aerospace Bracket and Complex Cavity Machining case for Aerospace projects, covering lightweight bracket / complex cavity / structural weight reduction; manufacturing capabilities include multi-axis CNC machining, pocketing, tight-tolerance features, deburring and CMM inspection.","./case-aerospace-lightweight-bracket-complex-cavity.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E8%88%AA%E5%A4%A9%E8%BD%BB%E9%87%8F%E5%8C%96%E6%94%AF%E6%9E%B6%E4%B8%8E%E5%A4%8D%E6%9D%82%E8%85%94%E4%BD%93.html","./case-aerospace-lightweight-bracket-complex-cavity.html","1",""
"en","case-aerospace-satellite-equipment-mounting-plate.html","industry-case","Low-Volume Satellite Equipment Mounting Plate Machining | ProMakeHub","Low-Volume Satellite Equipment Mounting Plate Machining case for Aerospace projects, covering satellite equipment mounting / hole-position accuracy / batch traceability; manufacturing capabilities include CNC plate machining, flatness control, precision holes, CMM inspection and FAI records.","./case-aerospace-satellite-equipment-mounting-plate.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E8%88%AA%E5%A4%A9%E6%98%9F%E8%BD%BD%E8%AE%BE%E5%A4%87%E5%AE%89%E8%A3%85%E6%9D%BF%E5%B0%8F%E6%89%B9%E5%8A%A0%E5%B7%A5.html","./case-aerospace-satellite-equipment-mounting-plate.html","1",""
"en","case-aerospace-titanium-connector-first-article.html","industry-case","First Article Verification for an Aerospace Titanium Connector | ProMakeHub","First Article Verification for an Aerospace Titanium Connector case for Aerospace projects, covering high-strength connection / critical holes / batch traceability; manufacturing capabilities include titanium machining, heat-treatment coordination, CMM recheck and FAI documentation.","./case-aerospace-titanium-connector-first-article.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E8%88%AA%E5%A4%A9%E9%92%9B%E5%90%88%E9%87%91%E8%BF%9E%E6%8E%A5%E4%BB%B6%E9%A6%96%E4%BB%B6%E9%AA%8C%E8%AF%81.html","./case-aerospace-titanium-connector-first-article.html","1",""
"en","case-automotive-powertrain-bracket-prototype.html","industry-case","Prototype Powertrain Bracket for Automotive Development | ProMakeHub","Prototype Powertrain Bracket for Automotive Development case for Automotive projects, covering powertrain bracket / load path / assembly verification; manufacturing capabilities include CNC machining, aluminum or steel material matching, threaded holes and inspection reporting.","./case-automotive-powertrain-bracket-prototype.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E6%B1%BD%E8%BD%A6%E5%8A%A8%E5%8A%9B%E7%B3%BB%E7%BB%9F%E6%94%AF%E6%9E%B6%E8%AF%95%E5%88%B6.html","./case-automotive-powertrain-bracket-prototype.html","1",""
"en","case-automotive-sensor-mount-low-volume-delivery.html","industry-case","Low-Volume Sensor Mount Delivery for Automotive Testing | ProMakeHub","Low-Volume Sensor Mount Delivery for Automotive Testing case for Automotive projects, covering sensor mounting / position retention / test-vehicle assembly; manufacturing capabilities include CNC machining, threaded features, surface treatment and inspection records.","./case-automotive-sensor-mount-low-volume-delivery.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E6%B1%BD%E8%BD%A6%E4%BC%A0%E6%84%9F%E5%99%A8%E5%AE%89%E8%A3%85%E5%BA%A7%E5%B0%8F%E6%89%B9%E4%BA%A4%E4%BB%98.html","./case-automotive-sensor-mount-low-volume-delivery.html","1",""
"en","case-automotive-test-fixture-low-volume-parts.html","industry-case","Automotive Test Fixture and Low-Volume Trial Parts | ProMakeHub","Automotive Test Fixture and Low-Volume Trial Parts case for Automotive projects, covering test fixture / low-volume trial parts / functional verification; manufacturing capabilities include fixture machining, prototype parts, assembly check and inspection data.","./case-automotive-test-fixture-low-volume-parts.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E6%B1%BD%E8%BD%A6%E6%B5%8B%E8%AF%95%E5%A4%B9%E5%85%B7%E4%B8%8E%E5%B0%8F%E6%89%B9%E8%AF%95%E5%88%B6%E4%BB%B6.html","./case-automotive-test-fixture-low-volume-parts.html","1",""
"en","case-consumer-products-appearance-prototype-functional-parts.html","industry-case","Appearance Prototype and Functional Trial Parts for Consumer Products | ProMakeHub","Appearance Prototype and Functional Trial Parts for Consumer Products case for Consumer Products projects, covering appearance prototype / functional parts / design verification; manufacturing capabilities include CNC machining, 3D printing coordination, surface finishing and small-batch delivery.","./case-consumer-products-appearance-prototype-functional-parts.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E6%B6%88%E8%B4%B9%E5%93%81%E5%A4%96%E8%A7%82%E6%A0%B7%E6%9C%BA%E4%B8%8E%E5%8A%9F%E8%83%BD%E4%BB%B6%E8%AF%95%E5%88%B6.html","./case-consumer-products-appearance-prototype-functional-parts.html","1",""
"en","case-consumer-products-small-appliance-internal-bracket.html","industry-case","Low-Volume Internal Bracket Trial for a Small Appliance | ProMakeHub","Low-Volume Internal Bracket Trial for a Small Appliance case for Consumer Products projects, covering internal bracket / assembly support / small-batch trial; manufacturing capabilities include CNC machining or sheet metal processing, hole control, deburring and batch inspection.","./case-consumer-products-small-appliance-internal-bracket.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E6%B6%88%E8%B4%B9%E5%93%81%E5%B0%8F%E5%AE%B6%E7%94%B5%E5%86%85%E9%83%A8%E6%94%AF%E6%9E%B6%E5%B0%8F%E6%89%B9%E8%AF%95%E5%88%B6.html","./case-consumer-products-small-appliance-internal-bracket.html","1",""
"en","case-consumer-products-smart-wearable-housing-prototype.html","industry-case","Smart Wearable Housing Prototype for Consumer Product Development | ProMakeHub","Smart Wearable Housing Prototype for Consumer Product Development case for Consumer Products projects, covering wearable housing / appearance review / internal fit check; manufacturing capabilities include CNC machining, fine surface finishing, small features and appearance inspection.","./case-consumer-products-smart-wearable-housing-prototype.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E6%B6%88%E8%B4%B9%E5%93%81%E6%99%BA%E8%83%BD%E7%A9%BF%E6%88%B4%E5%A4%96%E5%A3%B3%E6%A0%B7%E4%BB%B6.html","./case-consumer-products-smart-wearable-housing-prototype.html","1",""
